iter_num,train_loss,val_loss
107000,0.06518530171364546,0.06132544467225671
108000,0.0652143191434443,0.06181175169162452
109000,0.06542177942208946,0.061680638812482355
110000,0.06544151101261378,0.061604474823921916
111000,0.06568382368609309,0.06174717530980706
112000,0.0651286001186818,0.06215955583192408
113000,0.0652372449375689,0.06210089613310993
114000,0.06513452166505158,0.0620478347428143
115000,0.06513090358115732,0.06190988091751933
116000,0.06537044705450534,0.06163806808181107
117000,0.06512494549155236,0.061704197259619835
118000,0.06475868053361773,0.06195681370794773
119000,0.06529642064869404,0.06190306644141674
120000,0.06521316293627023,0.06171658093295991
121000,0.06473883732408285,0.061584118785336615
122000,0.06499999837763608,0.061108849132433536
123000,0.064604690015316,0.06184688631817698
124000,0.06541367596015334,0.061535975309088824
125000,0.06460572897084058,0.0615242651309818
126000,0.06499293844774365,0.06223753284849227
127000,0.0652700723670423,0.06148085957020521
128000,0.06529500982537866,0.06191039440594614
129000,0.06523253955505788,0.060918552840128544
130000,0.0647208993770182,0.06155772853456438
131000,0.0652697862740606,0.06191233734041452
132000,0.06468206908553839,0.06134828575514257
133000,0.06366654370911419,0.06116433543898165
134000,0.06486944579333066,0.061526743253692985
135000,0.06457805598713458,0.06085181659832597
136000,0.06486980506964028,0.061466726653277876
137000,0.06451220348291099,0.06112145664915442
138000,0.06414640028961002,0.06178521157056093
